congestion_distance,speed,status,congestion_trend,section_desc,name,time
560,24.86,3,持平,"北向南,大山桥",大山桥,2023-03-18 19:08:01
2420,19.45,4,加重,"东向西,从苇沟桥到北皋桥",机场高速,2023-03-18 19:28:12
1810,28.34,3,持平,"南向北,五元桥附近",机场高速,2023-03-18 19:28:12
560,31.96,3,加重,"南向北,大山桥",大山桥,2023-03-18 19:48:22
3790,31.99,3,持平,"南向北,从大山桥到北皋桥",机场高速,2023-03-18 19:48:23
950,32.05,3,加重,"北向南,大山桥附近",机场高速,2023-03-18 19:48:23
560,31.89,3,持平,"南向北,大山桥",大山桥,2023-03-18 20:08:32
2610,28.59,3,持平,"南向北,从大山桥到五元桥",机场高速,2023-03-18 20:08:34
560,16.74,4,加重,"南向北,大山桥",大山桥,2023-03-18 20:28:43
2610,17.06,4,持平,"南向北,从大山桥到五元桥",机场高速,2023-03-18 20:28:44
560,30,3,加重,"北向南,大山桥",大山桥,2023-03-19 12:41:34
3300,23.34,3,加重,"北向西,苇沟桥附近",机场高速,2023-03-19 12:41:35
560,28.56,3,持平,"北向南,大山桥",大山桥,2023-03-19 13:01:44
560,27.54,3,持平,"北向南,大山桥",大山桥,2023-03-19 13:21:55
560,30.09,3,加重,"北向南,大山桥",大山桥,2023-03-19 13:42:06
560,24.61,3,持平,"北向南,大山桥",大山桥,2023-03-19 14:02:17
560,25.81,3,持平,"北向南,大山桥",大山桥,2023-03-19 14:22:28
560,28.86,3,加重,"北向南,大山桥",大山桥,2023-03-19 14:43:56
560,30.58,3,加重,"北向南,大山桥",大山桥,2023-03-19 15:04:06
990,14.51,4,加重,"东向西,从左家庄桥到东直门北桥",机场高速,2023-03-19 15:04:08
560,28.84,3,加重,"北向南,大山桥",大山桥,2023-03-19 15:24:17
560,28.27,3,缓解,"北向南,大山桥",大山桥,2023-03-19 15:44:28
560,25.66,3,加重,"北向南,大山桥",大山桥,2023-03-19 16:04:39
560,26.11,3,加重,"南向北,大山桥",大山桥,2023-03-19 16:24:49
560,35.91,3,加重,"北向南,大山桥",大山桥,2023-03-19 16:24:49
560,23.14,4,加重,"南向北,大山桥",大山桥,2023-03-19 16:45:00
560,28.46,3,加重,"北向南,大山桥",大山桥,2023-03-19 16:45:00
560,21.73,4,加重,"南向北,大山桥",大山桥,2023-03-19 17:05:12
560,24.43,3,加重,"北向南,大山桥",大山桥,2023-03-19 17:05:12
560,23.75,3,加重,"北向南,大山桥",大山桥,2023-03-19 17:25:22
560,27.48,3,加重,"南向北,大山桥",大山桥,2023-03-19 17:25:22
1280,12.25,4,加重,"北向西,从左家庄桥到东直门北桥",机场高速,2023-03-19 17:25:24
3080,24.73,3,加重,"南向北,从大山桥到五元桥",机场高速,2023-03-19 17:25:24
560,24.95,3,加重,"北向南,大山桥",大山桥,2023-03-19 17:45:34
560,26.89,3,持平,"北向南,大山桥",大山桥,2023-03-19 18:05:46
560,26.97,3,加重,"北向南,大山桥",大山桥,2023-03-19 18:25:56
560,24.8,3,加重,"北向南,大山桥",大山桥,2023-03-19 18:46:05
560,30.6,3,加重,"南向北,大山桥",大山桥,2023-03-19 18:46:05
9460,25.18,3,持平,"东向南,从温榆大桥到大山桥",机场高速,2023-03-19 18:46:06
3290,27.24,3,持平,"南向北,从大山桥到五元桥",机场高速,2023-03-19 18:46:06
560,13.38,4,持平,"北向南,大山桥",大山桥,2023-03-19 19:06:18
560,31.14,3,缓解,"南向北,大山桥",大山桥,2023-03-19 19:06:18
5280,15.11,4,加重,"东向南,从北皋桥到大山桥",机场高速,2023-03-19 19:06:20
3990,27.65,3,持平,"南向北,从大山桥到五元桥",机场高速,2023-03-19 19:06:20
560,26.26,3,加重,"北向南,大山桥",大山桥,2023-03-19 19:26:36
560,30.31,3,加重,"南向北,大山桥",大山桥,2023-03-19 19:26:36
3290,23.99,3,加重,"南向北,从大山桥到五元桥",机场高速,2023-03-19 19:26:37
8160,25.95,3,加重,"东向南,从苇沟桥到大山桥",机场高速,2023-03-19 19:26:37
560,25.59,3,加重,"北向南,大山桥",大山桥,2023-03-19 19:46:46
700,19.18,3,加重,"东向西,从香河园桥到东直门北桥",机场高速,2023-03-19 20:06:58
1170,28.54,3,持平,"南向北,五元桥附近",机场高速,2023-03-19 20:06:58
1820,24.37,3,加重,"东向西,苇沟桥附近",机场高速,2023-03-19 20:54:10
1230,30.55,3,加重,"北向南,大山桥附近",机场高速,2023-03-19 21:14:20
560,33.39,3,加重,"北向南,大山桥",大山桥,2023-03-20 11:10:26
560,33.79,3,加重,"北向南,大山桥",大山桥,2023-03-20 11:30:36
560,34.7,3,持平,"北向南,大山桥",大山桥,2023-03-20 11:50:48
1780,22.29,4,加重,"南向北,五元桥附近",机场高速,2023-03-20 11:50:49
1170,30.47,3,持平,"北向南,大山桥附近",机场高速,2023-03-20 11:50:49
560,34.48,3,持平,"南向北,大山桥",大山桥,2023-03-20 12:10:58
560,34.71,3,持平,"南向北,大山桥",大山桥,2023-03-20 12:31:08
4050,18.96,4,持平,"东向南,从北皋桥到五元桥",机场高速,2023-03-20 12:31:09
1620,26.07,3,持平,"南向北,四元桥附近",机场高速,2023-03-20 12:31:09
560,22.98,4,加重,"南向北,大山桥",大山桥,2023-03-20 12:51:19
3990,27.09,3,持平,"南向北,从大山桥到五元桥",机场高速,2023-03-20 12:51:20
890,29.65,3,持平,"北向南,大山桥附近",机场高速,2023-03-20 12:51:20
560,25.98,3,持平,"南向北,大山桥",大山桥,2023-03-20 13:11:29
560,34.73,3,持平,"北向南,大山桥",大山桥,2023-03-20 13:11:29
4290,29.79,3,持平,"南向北,从四元桥到五元桥",机场高速,2023-03-20 13:11:30
1130,29.03,3,持平,"东向西,苇沟桥附近",机场高速,2023-03-20 13:11:30
560,24.32,3,持平,"北向南,大山桥",大山桥,2023-03-20 13:31:39
560,37.25,3,缓解,"南向北,大山桥",大山桥,2023-03-20 13:31:39
560,33.38,3,持平,"北向南,大山桥",大山桥,2023-03-20 13:51:50
560,29.65,3,加重,"北向南,大山桥",大山桥,2023-03-20 14:12:01
560,22.55,3,加重,"北向南,大山桥",大山桥,2023-03-20 14:32:11
600,29.43,3,加重,"南向北,四元桥附近",机场高速,2023-03-20 14:32:12
2290,29.84,3,加重,"北向南,从五元桥到大山桥",机场高速,2023-03-20 14:32:12
560,36.44,3,持平,"北向南,大山桥",大山桥,2023-03-20 14:52:21
1510,30.02,3,持平,"北向南,大山桥附近",机场高速,2023-03-20 14:52:22
560,24.07,3,加重,"北向南,大山桥",大山桥,2023-03-20 15:12:32
1480,26.29,3,加重,"北向南,大山桥附近",机场高速,2023-03-20 15:12:33
560,34.69,3,加重,"北向南,大山桥",大山桥,2023-03-20 15:32:42
1930,25.47,3,加重,"南向北,五元桥附近",机场高速,2023-03-20 15:32:44
1170,28.57,3,加重,"北向南,大山桥附近",机场高速,2023-03-20 15:32:44
560,25.17,3,加重,"南向北,大山桥",大山桥,2023-03-20 15:52:53
2610,15.0,4,加重,"南向北,从大山桥到五元桥",机场高速,2023-03-20 15:52:54
610,36.17,3,缓解,"北向南,大山桥附近",机场高速,2023-03-20 15:52:54
560,29.88,3,持平,"南向北,大山桥",大山桥,2023-03-20 16:33:13
560,26.64,3,持平,"南向北,大山桥",大山桥,2023-03-20 16:53:23
3430,19.25,4,加重,"西向东,北皋桥附近",机场高速,2023-03-20 16:53:24
1830,20.37,4,加重,"北向西,苇沟桥附近",机场高速,2023-03-20 16:53:24
560,30.13,3,加重,"北向南,大山桥",大山桥,2023-03-20 17:13:34
560,35.85,3,持平,"南向北,大山桥",大山桥,2023-03-20 17:13:34
4330,24.99,3,加重,"北向西,从天竺桥到北皋桥",机场高速,2023-03-20 17:13:35
7000,28.25,3,持平,"南向北,从三元东桥到北皋桥",机场高速,2023-03-20 17:13:35
560,26.47,3,持平,"北向南,大山桥",大山桥,2023-03-20 17:33:44
560,30.77,3,持平,"北向南,大山桥",大山桥,2023-03-20 17:53:55
560,30.63,3,持平,"北向南,大山桥",大山桥,2023-03-20 18:14:04
560,35.1,3,持平,"南向北,大山桥",大山桥,2023-03-20 18:14:04
3290,25.8,3,加重,"南向北,从大山桥到五元桥",机场高速,2023-03-20 18:14:06
4960,32.04,3,持平,"东向南,从北皋桥到大山桥",机场高速,2023-03-20 18:14:06
560,26.2,3,加重,"南向北,大山桥",大山桥,2023-03-20 18:34:15
560,30.35,3,加重,"北向南,大山桥",大山桥,2023-03-20 18:34:15
560,26.68,3,加重,"南向北,大山桥",大山桥,2023-03-20 18:54:25
8270,23.03,3,加重,"南向北,从三元东桥到北皋桥",机场高速,2023-03-20 18:54:27
610,31.07,3,加重,"北向南,大山桥附近",机场高速,2023-03-20 18:54:27
560,22.12,4,加重,"南向北,大山桥",大山桥,2023-03-20 19:14:37
560,27.61,3,持平,"南向北,大山桥",大山桥,2023-03-20 19:34:48
560,25.68,3,加重,"南向北,大山桥",大山桥,2023-03-20 19:54:58
2010,28.09,3,加重,"南向北,五元桥附近",机场高速,2023-03-20 19:55:00
560,31.82,3,加重,"北向南,大山桥",大山桥,2023-03-20 20:35:19
1480,29.2,3,加重,"北向南,大山桥附近",机场高速,2023-03-20 20:35:20
950,34.55,3,持平,"北向南,大山桥附近",机场高速,2023-03-20 20:55:31
950,32.14,3,持平,"北向南,大山桥附近",机场高速,2023-03-21 12:02:14
1250,14.2,4,加重,"西向东,苇沟桥附近",机场高速,2023-03-21 13:02:47
2130,15.53,4,持平,"北向西,从天竺桥到苇沟桥",机场高速,2023-03-21 13:02:47
560,31.95,3,加重,"北向南,大山桥",大山桥,2023-03-21 13:22:58
3500,25.93,3,加重,"西向东,北皋桥附近",机场高速,2023-03-21 13:22:59
4030,26.53,3,加重,"东向西,北皋桥附近",机场高速,2023-03-21 13:22:59
560,27.31,3,加重,"北向南,大山桥",大山桥,2023-03-21 13:43:09
560,23.76,3,加重,"北向南,大山桥",大山桥,2023-03-21 14:03:19
560,28.56,3,持平,"北向南,大山桥",大山桥,2023-03-21 14:23:30
560,34.86,3,持平,"北向南,大山桥",大山桥,2023-03-21 14:43:41
560,29.41,3,持平,"北向南,大山桥",大山桥,2023-03-21 15:03:52
1170,26.95,3,持平,"北向南,大山桥附近",机场高速,2023-03-21 15:03:53
1100,35.98,3,持平,"南向北,五元桥附近",机场高速,2023-03-21 15:03:53
560,38.35,3,加重,"南向北,大山桥",大山桥,2023-03-21 15:44:12
560,26.8,3,持平,"南向北,大山桥",大山桥,2023-03-21 16:04:21
560,31.19,3,加重,"南向北,大山桥",大山桥,2023-03-21 16:24:31
560,26.98,3,持平,"南向北,大山桥",大山桥,2023-03-21 16:44:41
2570,15.73,4,加重,"南向北,从左家庄桥到四元桥",机场高速,2023-03-21 16:44:43
4270,27.71,3,持平,"东向西,北皋桥附近",机场高速,2023-03-21 16:44:43
1000,1.48,4,加重,"北向南,古下线附近",京密路,2023-03-21 17:04:52
3230,2.43,4,加重,"北向东,从古北口2#桥到北甸子小桥",京密路,2023-03-21 17:04:52
1050,3.19,4,加重,"东向北,从北甸子小桥到古北口2#桥",京密路,2023-03-21 17:04:52
760,5.44,4,加重,"南向北,从花马沟桥到天北路辅路",京密路,2023-03-21 17:04:52
1030,7.61,4,加重,"南向北,从将台路桥到南湖渠桥",京密路,2023-03-21 17:04:52
540,9.42,3,加重,"北向南,从景福路到黄康路",京密路,2023-03-21 17:04:52
3230,2.43,4,加重,"北向东,从古北口2#桥到北甸子小桥",京沈线,2023-03-21 17:04:52
1760,2.0,4,加重,"北向南,从京密路到古北口2#桥",京沈线,2023-03-21 17:04:52
1050,3.19,4,加重,"东向北,从北甸子小桥到古北口2#桥",京沈线,2023-03-21 17:04:52
760,5.44,4,加重,"南向北,从花马沟桥到天北路辅路",京沈线,2023-03-21 17:04:52
1030,7.61,4,加重,"南向北,从将台路桥到南湖渠桥",京沈线,2023-03-21 17:04:52
540,9.42,3,加重,"北向南,京密路附近",京沈线,2023-03-21 17:04:52
560,23.56,3,加重,"南向北,大山桥",大山桥,2023-03-21 17:04:53
5330,20.53,4,加重,"北向西,从天竺桥到北皋桥",机场高速,2023-03-21 17:04:54
2770,20.72,4,加重,"南向北,从三元东桥到四元桥",机场高速,2023-03-21 17:04:54
560,32.91,3,加重,"南向北,大山桥",大山桥,2023-03-21 17:25:03
560,34.75,3,加重,"北向南,大山桥",大山桥,2023-03-21 17:25:03
7600,22.11,3,加重,"南向北,从左家庄桥到五元桥",机场高速,2023-03-21 17:25:04
2130,25.34,3,加重,"北向西,从天竺桥到苇沟桥",机场高速,2023-03-21 17:25:04
560,30.87,3,加重,"北向南,大山桥",大山桥,2023-03-21 17:45:13
560,36.37,3,加重,"南向北,大山桥",大山桥,2023-03-21 17:45:13
1300,22.83,3,加重,"东向西,温榆大桥附近",机场高速,2023-03-21 17:45:15
2590,24.27,3,加重,"南向北,从大山桥到五元桥",机场高速,2023-03-21 17:45:15
560,28.22,3,持平,"北向南,大山桥",大山桥,2023-03-21 18:05:24
560,30.89,3,持平,"南向北,大山桥",大山桥,2023-03-21 18:05:24
560,22.7,4,持平,"南向北,大山桥",大山桥,2023-03-21 18:25:35
560,32.41,3,持平,"北向南,大山桥",大山桥,2023-03-21 18:25:35
8260,20.67,4,持平,"西向北,从左家庄桥到五元桥",机场高速,2023-03-21 18:25:37
560,30.0,3,持平,"北向南,五元桥附近",机场高速,2023-03-21 18:25:37
560,24.1,3,加重,"南向北,大山桥",大山桥,2023-03-21 18:45:46
690,1.56,4,加重,"北向南,古北口2#桥附近",京密路,2023-03-21 19:05:56
1490,1.72,4,加重,"南向北,从大山桥到京密路辅路路口",京密路,2023-03-21 19:05:56
690,1.56,4,加重,"北向南,古北口2#桥附近",京沈线,2023-03-21 19:05:57
1490,1.72,4,加重,"南向北,从大山桥到京密路辅路",京沈线,2023-03-21 19:05:57
560,23.1,4,加重,"南向北,大山桥",大山桥,2023-03-21 19:05:57
560,23.27,3,加重,"南向北,大山桥",大山桥,2023-03-21 19:26:07
